0,52,558;0,97,143,86,70,170,52,
0,53,1222;0,186,6,53,
0,54,746;0,179,181,61,60,136,22,137,54,
0,55,1038;0,186,6,55,
0,56,402;0,179,129,56,
0,57,810;0,97,18,119,125,57,
0,58,686;0,179,181,61,227,26,69,182,196,58,
0,59,968;0,179,181,61,227,26,69,122,43,38,59,
0,60,439;0,179,181,61,60,
0,61,128;0,179,181,61,
0,62,1207;0,186,128,165,190,213,23,62,
0,63,811;0,179,181,61,83,12,63,
0,64,1635;0,97,143,86,70,170,52,31,197,64,
0,65,1031;0,186,128,165,190,213,65,
0,66,1290;0,179,181,61,60,136,22,137,54,66,
0,68,397;0,179,181,61,60,136,68,
0,69,341;0,179,181,61,227,26,69,
0,70,453;0,97,143,86,70,
0,71,1620;0,179,181,61,83,12,10,41,174,35,71,
0,72,551;0,179,181,61,60,238,242,72,
0,73,1508;0,179,181,61,60,136,68,127,73,
0,74,407;0,179,181,61,227,26,69,14,39,74,
0,75,832;0,97,143,233,203,75,
0,76,599;0,97,143,76,
0,77,911;0,97,143,86,70,170,105,126,77,
0,78,984;0,97,143,86,70,170,105,126,78,
0,79,626;0,186,230,79,
0,80,1125;0,179,133,131,80,
0,81,397;0,97,143,233,81,
0,82,1540;0,179,181,61,83,12,10,13,236,82,
0,83,244;0,179,181,61,83,
0,84,947;0,186,128,165,188,84,
0,85,1556;0,179,129,183,239,11,85,
0,86,398;0,97,143,86,
0,87,1282;0,186,6,2,159,87,
0,88,779;0,97,143,233,203,96,88,
0,90,1467;0,179,181,61,212,113,91,90,
0,91,1048;0,179,181,61,212,113,91,
0,92,688;0,97,216,92,
0,94,1217;0,179,181,61,83,12,63,94,
0,95,1348;0,186,6,53,95,
0,96,837;0,97,143,233,203,96,
0,97,389;0,97,
0,98,1493;0,179,181,61,227,26,69,182,196,58,42,142,98,
0,99,1065;0,179,181,61,227,26,99,
0,100,1050;0,97,143,233,112,100,
0,101,1271;0,186,6,55,156,185,101,
0,102,1017;0,179,181,61,227,26,69,14,166,114,102,
0,104,1214;0,179,181,61,227,26,69,182,196,58,104,
0,105,423;0,97,143,86,70,170,105,
0,106,990;0,179,133,106,
0,107,893;0,97,143,86,70,170,105,126,78,107,
0,108,972;0,179,181,61,227,26,69,182,196,58,42,240,234,108,
0,109,1090;0,179,181,61,227,26,69,182,196,58,42,240,234,108,134,109,
0,110,1200;0,97,18,110,
0,111,352;0,179,181,61,227,26,69,14,39,74,111,
0,112,443;0,97,143,233,112,
0,113,265;0,179,181,61,212,113,
0,114,940;0,179,181,61,227,26,69,14,166,114,
0,115,742;0,186,128,165,190,141,115,
0,116,889;0,179,181,219,116,
0,117,755;0,97,143,86,70,170,52,117,
0,118,375;0,179,181,61,227,118,
0,119,517;0,97,18,119,
0,120,857;0,97,143,86,70,170,105,126,77,222,195,120,
0,121,1168;0,186,128,165,190,141,194,121,
0,122,492;0,179,181,61,227,26,69,122,
0,123,424;0,179,181,61,83,12,10,123,
0,124,1089;0,97,143,233,81,145,124,
0,125,626;0,97,18,119,125,
0,126,898;0,97,143,86,70,170,105,126,
0,127,959;0,179,181,61,60,136,68,127,
0,128,395;0,186,128,
0,129,227;0,179,129,
0,130,1138;0,179,181,61,227,26,69,122,43,38,59,130,
0,131,953;0,179,133,131,
0,132,1746;0,97,143,233,203,28,132,
0,133,138;0,179,133,
0,134,968;0,179,181,61,227,26,69,182,196,58,42,240,234,108,134,
0,135,975;0,97,18,119,125,57,135,
0,136,387;0,179,181,61,60,136,
0,137,687;0,179,181,61,60,136,22,137,
0,138,915;0,179,181,61,60,138,
0,139,1237;0,179,129,56,16,139,
0,140,634;0,179,181,61,227,26,69,14,39,19,140,
0,141,684;0,186,128,165,190,141,
0,142,821;0,179,181,61,227,26,69,182,196,58,42,142,
0,143,421;0,97,143,
0,144,1119;0,179,181,61,227,26,69,122,43,38,59,144,
0,145,329;0,97,143,233,81,145,
0,147,1478;0,97,143,86,70,170,105,126,78,107,1,200,147,
0,148,1361;0,179,181,61,60,237,148,
0,149,975;0,179,181,61,60,238,242,72,214,149,
0,150,810;0,186,230,79,215,150,
0,151,1051;0,186,230,79,151,
0,152,856;0,179,181,61,227,26,69,182,196,58,42,142,169,152,
0,153,1134;0,179,181,61,227,118,178,153,
0,154,1230;0,179,181,61,227,26,69,14,39,74,111,154,
0,155,505;0,179,181,61,60,136,155,
0,156,1043;0,186,6,55,156,
0,157,1060;0,97,143,86,70,170,52,31,157,
0,158,1173;0,97,143,233,112,100,225,158,
0,159,1268;0,186,6,2,159,
0,160,1078;0,179,181,61,83,160,
0,161,599;0,179,181,61,83,12,10,123,161,
0,162,1387;0,179,181,61,227,26,69,14,166,114,102,162,
0,163,2013;0,179,181,61,60,238,242,72,214,149,8,163,
0,164,945;0,179,133,106,164,
0,165,618;0,186,128,165,
0,166,825;0,179,181,61,227,26,69,14,166,
0,167,1762;0,97,18,119,125,57,167,
0,168,696;0,186,230,168,
0,169,866;0,179,181,61,227,26,69,182,196,58,42,142,169,
0,170,457;0,97,143,86,70,170,
0,171,826;0,97,143,233,112,171,
0,172,1087;0,179,181,61,212,172,
0,173,782;0,97,18,119,125,57,173,
0,174,792;0,179,181,61,83,12,10,41,174,
0,175,1370;0,97,143,86,70,170,105,126,77,175,
0,176,1383;0,179,181,61,60,238,242,72,214,176,
0,177,948;0,97,143,86,70,170,105,126,78,177,
0,178,800;0,179,181,61,227,118,178,
0,179,158;0,179,
0,180,796;0,97,216,180,
0,181,205;0,179,181,
0,182,401;0,179,181,61,227,26,69,182,
0,183,768;0,179,129,183,
0,184,1554;0,179,181,61,212,172,184,
0,185,1336;0,186,6,55,156,185,
0,186,347;0,186,
0,187,1029;0,97,143,76,187,
0,188,630;0,186,128,165,188,
0,189,1148;0,186,128,165,190,141,194,121,189,
0,190,547;0,186,128,165,190,
0,191,1542;0,179,181,61,227,26,69,14,39,19,191,
0,192,873;0,179,181,61,60,238,192,
0,193,1645;0,186,6,55,193,
0,194,1003;0,186,128,165,190,141,194,
0,195,945;0,97,143,86,70,170,105,126,77,222,195,
0,196,611;0,179,181,61,227,26,69,182,196,
0,197,1445;0,97,143,86,70,170,52,31,197,
0,198,1046;0,179,181,61,227,26,69,182,196,58,42,240,198,
0,199,586;0,179,181,61,227,26,69,14,39,199,
0,200,1282;0,97,143,86,70,170,105,126,78,107,1,200,
0,201,1511;0,186,230,79,221,201,
0,202,1249;0,179,133,131,80,202,
0,203,562;0,97,143,233,203,
0,204,1042;0,179,133,131,204,
0,205,486;0,179,133,205,
0,206,864;0,179,181,61,83,206,
0,207,1033;0,179,181,61,227,118,178,207,
0,208,950;0,179,181,61,227,26,69,14,39,74,111,208,
0,209,1252;0,97,143,209,
0,210,1348;0,179,181,61,83,12,10,41,174,35,210,
0,211,2118;0,179,181,61,227,26,69,122,43,38,59,144,211,
0,212,360;0,179,181,61,212,
0,213,870;0,186,128,165,190,213,
0,214,687;0,179,181,61,60,238,242,72,214,
0,215,823;0,186,230,79,215,
0,216,390;0,97,216,
0,217,1312;0,97,143,233,112,171,217,
0,218,1148;0,179,181,218,
0,219,616;0,179,181,219,
0,220,1186;0,97,143,233,203,96,36,220,
0,221,1105;0,186,230,79,221,
0,222,906;0,97,143,86,70,170,105,126,77,222,
0,223,880;0,179,181,61,83,12,10,41,223,
0,224,1056;0,186,128,165,190,141,194,4,5,224,
0,225,1151;0,97,143,233,112,100,225,
0,226,797;0,179,181,61,227,226,
0,227,143;0,179,181,61,227,
0,228,1236;0,179,129,56,228,
0,229,940;0,179,129,229,
0,230,271;0,186,230,
0,231,2467;0,179,181,61,60,136,68,127,73,231,
0,232,1129;0,179,181,61,60,238,242,72,214,149,232,
0,233,413;0,97,143,233,
0,234,974;0,179,181,61,227,26,69,182,196,58,42,240,234,
0,235,1608;0,186,128,165,190,141,194,235,
0,236,679;0,179,181,61,83,12,10,13,236,
0,237,378;0,179,181,61,60,237,
0,238,650;0,179,181,61,60,238,
0,239,850;0,179,129,183,239,
0,240,996;0,179,181,61,227,26,69,182,196,58,42,240,
0,241,875;0,179,181,61,60,238,242,72,241,
0,242,582;0,179,181,61,60,238,242,
